id,title,section,heading,content,url,type,category
1025,Housing Act 1985,s.130(4),Reduction of discount where previous discount given,"Where the whole or part of a previous discount has been recovered by the person by whom it was given (or a successor in title of his)â (a) by the receipt of a payment determined by reference to the discount, or (b) by a reduction so determined of any consideration given by that person (or a successor in title of his), or (c) in any other way, then, so much of the discount as has been so recovered shall be disregarded for the purposes of this section.",https://www.legislation.gov.uk/ukpga/1985/68/section/130,statute,"Tenancy, Transfers, Rent and Eviction"
1026,Housing Act 1985,s.130(5),Reduction of discount where previous discount given,"An order under this sectionâ (a) may make different provision with respect to different cases or descriptions of case, including different provision for different areas, and (b) shall be made by statutory instrument which shall be subject to annulment in pursuance of a resolution of either House of Parliament.",https://www.legislation.gov.uk/ukpga/1985/68/section/130,statute,"Tenancy, Transfers, Rent and Eviction"
1027,Housing Act 1985,s.130(6),Reduction of discount where previous discount given,"In this section âdwellingâhouseâ includes any yard, garden, outhouses and appurtenances belonging to the dwellingâhouse or usually enjoyed with it.",https://www.legislation.gov.uk/ukpga/1985/68/section/130,statute,"Tenancy, Transfers, Rent and Eviction"
1028,Housing Act 1985,s.131(1),Limits on amount of discount,"Except where the Secretary of State so determines, the discount shall not reduce the price below the amount which, in accordance with a determination made by him, is to be taken as representing so much of the costs incurred in respect of the dwellingâhouse as, in accordance with the determinationâ (a) is to be treated as incurred at or after the beginning of that period of account of the landlord in which falls the date which is eight years, or such other period of time as may be specified in an order made by the Secretary of State, earlier than the relevant time, and (b) is to be treated as relevant for the purposes of this subsection; and if the price before discount is below that amount, there shall be no discount.",https://www.legislation.gov.uk/ukpga/1985/68/section/131,statute,"Tenancy, Transfers, Rent and Eviction"
1029,Housing Act 1985,s.131(2),Limits on amount of discount,The discount shall not in any case reduce the price by more than such sum as the Secretary of State may by order prescribe.,https://www.legislation.gov.uk/ukpga/1985/68/section/131,statute,"Tenancy, Transfers, Rent and Eviction"
1030,Housing Act 1985,s.131(3),Limits on amount of discount,"An order or determination under this section may make different provision for different cases or descriptions of case, including different provision for different areas.",https://www.legislation.gov.uk/ukpga/1985/68/section/131,statute,"Tenancy, Transfers, Rent and Eviction"
1032,Housing Act 1985,s.136(1),Change of secure tenant after notice claiming right to buy,"Where, after a secure tenant (âthe former tenantâ) has given a notice claiming the right to buy, another person (âthe new tenantâ)â (a) becomes the secure tenant under the same secure tenancy, otherwise than on an assignment made by virtue of section 92 (assignments by way of exchange), or (b) becomes the secure tenant under a periodic tenancy arising by virtue of section 86 (periodic tenancy arising on termination of fixed term) on the coming to an end of the secure tenancy, the new tenant shall be in the same position as if the notice had been given by him and he had been the secure tenant at the time it was given.",https://www.legislation.gov.uk/ukpga/1985/68/section/136,statute,"Tenancy, Transfers, Rent and Eviction"
1033,Housing Act 1985,s.136(2),Change of secure tenant after notice claiming right to buy,"If a notice under section 125 (landlordâs notice of purchase price and other matters) has been served on the former tenant, then, whether or not the former tenant has served a notice under subsection (1) of section 125D (tenantâs notice of intention), the new tenant shall serve a notice under that subsection within the period of twelve weeks beginning with whichever of the following is the laterâ (a) his becoming the secure tenant, or (b) where the right to have the value of the dwelling-house determined or re-determined by the district valuer is or has been exercised by him or the former tenant, the relevant event.",https://www.legislation.gov.uk/ukpga/1985/68/section/136,statute,"Tenancy, Transfers, Rent and Eviction"
1034,Housing Act 1985,s.136(6),Change of secure tenant after notice claiming right to buy,"The preceding provisions of this section do not confer any right on a person required in pursuance of section 123 (claim to share right to buy with members of family) to share the right to buy, unless he could have been validly so required had the notice claiming to exercise the right to buy been given by the new tenant.",https://www.legislation.gov.uk/ukpga/1985/68/section/136,statute,"Tenancy, Transfers, Rent and Eviction"
1035,Housing Act 1985,s.136(7),Change of secure tenant after notice claiming right to buy,The preceding provisions of this section apply with the necessary modifications if there is a further change in the person who is the secure tenant.,https://www.legislation.gov.uk/ukpga/1985/68/section/136,statute,"Tenancy, Transfers, Rent and Eviction"
1036,Housing Act 1985,s.137(1),Change of landlord after notice claiming right to buy or right to a mortgage,"Where the interest of the landlord in the dwelling-house passes from the landlord to another body after a secure tenant has given a notice claiming to exercise the right to buy or to a mortgage, all parties shall, subject to subsection (2), be in the same position as if the other body had become the landlord before the notice was given and had been given that notice and any further notice given by the tenant to the landlord and had taken all steps which the landlord had taken.",https://www.legislation.gov.uk/ukpga/1985/68/section/137,statute,"Tenancy, Transfers, Rent and Eviction"
1037,Housing Act 1985,s.137(2),Change of landlord after notice claiming right to buy or right to a mortgage,"If the circumstances after the disposal differ in any material respect, for example whereâ (a) the interest of the disponee in the dwelling-house after the disposal differs from that of the disponor before the disposal, or (c) any of the provisions of Schedule 5 (exceptions to the right to buy) becomes or ceases to be applicable, all those concerned shall, as soon as practicable after the disposal, take all such steps (whether by way of amending or withdrawing and re-serving any notice or extending any period or otherwise) as may be requisite for the purpose of securing that all parties are, as nearly as may be, in the same position as they would have been if those circumstances had obtained before the disposal.",https://www.legislation.gov.uk/ukpga/1985/68/section/137,statute,"Tenancy, Transfers, Rent and Eviction"
1038,Housing Act 1985,s.143(1),Right to acquire on rent to mortgage terms,"Subject to subsection (2) and sections 142A, 143A and 143B, whereâ (a) a secure tenant has claimed to exercise the right to buy, and (b) his right to buy has been established and his notice claiming to exercise it remains in force, he also has the right to acquire on rent to mortgage terms in accordance with the following provisions of this Part.",https://www.legislation.gov.uk/ukpga/1985/68/section/143,statute,"Tenancy, Transfers, Rent and Eviction"
1039,Housing Act 1985,s.143(2),Right to acquire on rent to mortgage terms,The right to acquire on rent to mortgage terms cannot be exercised if the exercise of the right to buy is precluded by section 121 (circumstances in which right to buy cannot be exercised).,https://www.legislation.gov.uk/ukpga/1985/68/section/143,statute,"Tenancy, Transfers, Rent and Eviction"
1040,Housing Act 1985,s.143(3),Right to acquire on rent to mortgage terms,"Where the right to buy belongs to two or more persons jointly, the right to acquire on rent to mortgage terms also belongs to them jointly.",https://www.legislation.gov.uk/ukpga/1985/68/section/143,statute,"Tenancy, Transfers, Rent and Eviction"
1041,Rent Act 1977,s.1(1),Protected tenants and tenancies,"(1) Subject to this Part of this Act, a tenancy under which a dwelling-house (which may be a house or part of a house) is let as a separate dwelling is a protected tenancy for the purposes of this Act.",https://www.legislation.gov.uk/ukpga/1977/42/section/1,statute,"Tenancy, Transfers, Rent and Eviction"
1042,Rent Act 1977,s.1(2),Protected tenants and tenancies,(2) Any reference in this Act to a protected tenant shall be construed accordingly.,https://www.legislation.gov.uk/ukpga/1977/42/section/1,statute,"Tenancy, Transfers, Rent and Eviction"
1043,Rent Act 1977,s.2(1)(a),Statutory tenants and tenancies,"(1)(a) after the termination of a protected tenancy of a dwelling-house the person who, immediately before that termination, was the protected tenant of the dwelling-house shall, if and so long as he occupies the dwelling-house as his residence, be the statutory tenant of it;",https://www.legislation.gov.uk/ukpga/1977/42/section/2,statute,"Tenancy, Transfers, Rent and Eviction"
1044,Rent Act 1977,s.2(1)(b)(i),Statutory tenants and tenancies,(1)(b)(i) is the statutory tenant of the dwelling-house;,https://www.legislation.gov.uk/ukpga/1977/42/section/2,statute,"Tenancy, Transfers, Rent and Eviction"
1045,Rent Act 1977,s.2(1)(b)(ii),Statutory tenants and tenancies,"(1)(b)(ii) in the case of a dwelling-house in England, is entitled to an assured tenancy of a dwelling-house by succession;",https://www.legislation.gov.uk/ukpga/1977/42/section/2,statute,"Tenancy, Transfers, Rent and Eviction"
1046,Rent Act 1977,s.2(1)(b)(iii),Statutory tenants and tenancies,"(1)(b)(iii) in the case of a dwelling-house in Wales, is entitled to a secure contract of a dwelling-house by succession,",https://www.legislation.gov.uk/ukpga/1977/42/section/2,statute,"Tenancy, Transfers, Rent and Eviction"
1047,Rent Act 1977,s.2(2),Statutory tenants and tenancies,(2) In this Act a dwelling-house is referred to as subject to a statutory tenancy when there is a statutory tenant of it.,https://www.legislation.gov.uk/ukpga/1977/42/section/2,statute,"Tenancy, Transfers, Rent and Eviction"
1048,Rent Act 1977,s.2(3),Statutory tenants and tenancies,"(3) In subsection (1)(a) above and in Part I of Schedule 1, the phrase Ã¢â¬Åif and so long as he occupies the dwelling-house as his residenceÃ¢â¬Â shall be construed as it was immediately before the commencement of this Act.",https://www.legislation.gov.uk/ukpga/1977/42/section/2,statute,"Tenancy, Transfers, Rent and Eviction"
1049,Rent Act 1977,s.2(4),Statutory tenants and tenancies,"(4) A person who becomes a statutory tenant of a dwelling-house as mentioned in subsection (1)(a) above is, in this Act, referred to as a statutory tenant by virtue of his previous protected tenancy.",https://www.legislation.gov.uk/ukpga/1977/42/section/2,statute,"Tenancy, Transfers, Rent and Eviction"
1050,Rent Act 1977,s.2(5),Statutory tenants and tenancies,"(5) A person who becomes a statutory tenant as mentioned in subsection (1)(b) above is, in this Act, referred to as a statutory tenant by succession.",https://www.legislation.gov.uk/ukpga/1977/42/section/2,statute,"Tenancy, Transfers, Rent and Eviction"
1051,Rent Act 1977,s.3(1),Terms and conditions of statutory tenancies,"(1) So long as he retains possession, a statutory tenant shall observe and be entitled to the benefit of all the terms and conditions of the original contract of tenancy, so far as they are consistent with the provisions of this Act.",https://www.legislation.gov.uk/ukpga/1977/42/section/3,statute,"Tenancy, Transfers, Rent and Eviction"
1052,Rent Act 1977,s.3(2),Terms and conditions of statutory tenancies,(2) It shall be a condition of a statutory tenancy of a dwelling-house that the statutory tenant shall afford to the landlord access to the dwelling-house and all reasonable facilities for executing therein any repairs which the landlord is entitled to execute.,https://www.legislation.gov.uk/ukpga/1977/42/section/3,statute,"Tenancy, Transfers, Rent and Eviction"
1053,Rent Act 1977,s.3(3),Terms and conditions of statutory tenancies,"(3) Subject to section 5 of the Protection from Eviction Act 1977 (under which at least 4 weeksÃ¢â¬â¢ notice to quit is required), a statutory tenant of a dwelling-house shall be entitled to give up possession of the dwelling-house if, and only if, he gives such notice as would have been required under the provisions of the original contract of tenancy, or, if no notice would have been so required, on giving not less than 3 monthsÃ¢â¬â¢ notice.",https://www.legislation.gov.uk/ukpga/1977/42/section/3,statute,"Tenancy, Transfers, Rent and Eviction"
1054,Rent Act 1977,s.3(4),Terms and conditions of statutory tenancies,"(4) Notwithstanding anything in the contract of tenancy, a landlord who obtains an order for possession of a dwelling-house as against a statutory tenant shall not be required to give to the statutory tenant any notice to quit.",https://www.legislation.gov.uk/ukpga/1977/42/section/3,statute,"Tenancy, Transfers, Rent and Eviction"
1055,Rent Act 1977,s.3(5),Terms and conditions of statutory tenancies,(5) Part II of Schedule 1 to this Act shall have effect in relation to the giving up of possession of statutory tenancies and the changing of statutory tenants by agreement.,https://www.legislation.gov.uk/ukpga/1977/42/section/3,statute,"Tenancy, Transfers, Rent and Eviction"
1056,Rent Act 1977,s.4(1),Dwelling-houses above certain rateable values,(1) A tenancy which is entered into before 1st April 1990 or (where the dwelling-house had a rateable value on 31st March 1990) is entered into on or after 1st April 1990 in pursuance of a contract made before that date is not a protected tenancy if the dwelling-house falls within one of the Classes set out in subsection (2) below.,https://www.legislation.gov.uk/ukpga/1977/42/section/4,statute,"Tenancy, Transfers, Rent and Eviction"
1057,Rent Act 1977,s.4(2),Dwelling-houses above certain rateable values,"(2) Where alternative rateable values are mentioned in this subsection, the higher applies if the dwelling-house is in Greater London and the lower applies if it is elsewhere.  Class A: The appropriate day in relation to the dwelling-house falls on or after 1st April 1973 and the dwelling-house on the appropriate day has or had a rateable value exceeding ÃÂ£1,500 (London) or ÃÂ£750 (elsewhere).  Class B: The appropriate day falls on or after 22nd March 1973, but before 1st April 1973, and the dwelling-house (a) on the appropriate day had a rateable value exceeding ÃÂ£600 (London) or ÃÂ£300 (elsewhere), and (b) on 1st April 1973 had a rateable value exceeding ÃÂ£1,500 (London) or ÃÂ£750 (elsewhere).  Class C: The appropriate day fell before 22nd March 1973 and the dwelling-house (a) on the appropriate day had a rateable value exceeding ÃÂ£400 (London) or ÃÂ£200 (elsewhere), and (b) on 22nd March 1973 had a rateable value exceeding ÃÂ£600 (London) or ÃÂ£300 (elsewhere), and (c) on 1st April 1973 had a rateable value exceeding ÃÂ£1,500 (London) or ÃÂ£750 (elsewhere).",https://www.legislation.gov.uk/ukpga/1977/42/section/4,statute,"Tenancy, Transfers, Rent and Eviction"
1058,Rent Act 1977,s.4(3),Dwelling-houses above certain rateable values,"(3) If any question arises in any proceedings whether a dwelling-house falls within a Class in subsection (2) above, by virtue of its rateable value at any time, it shall be deemed not to fall within that Class unless the contrary is shown.",https://www.legislation.gov.uk/ukpga/1977/42/section/4,statute,"Tenancy, Transfers, Rent and Eviction"
1059,Rent Act 1977,s.4(4),Dwelling-houses above certain rateable values,"(4) A tenancy is not a protected tenancy ifÃ¢â¬â   (a) it is entered into on or after 1st April 1990 (otherwise than, where the dwelling-house had a rateable value on 31st March 1990, in pursuance of a contract made before 1st April 1990), and   (b) under it the rent payable for the time being is payable at a rate exceeding ÃÂ£25,000 a year.",https://www.legislation.gov.uk/ukpga/1977/42/section/4,statute,"Tenancy, Transfers, Rent and Eviction"
1060,Rent Act 1977,s.4(5),Dwelling-houses above certain rateable values,"(5) In subsection (4) above Ã¢â¬ÅrentÃ¢â¬Â does not include any sum payable by the tenant as is expressed (in whatever terms) to be payable in respect of rates, council tax, services, repairs, maintenance or insurance, unless it could not have been regarded by the parties as a sum so payable.",https://www.legislation.gov.uk/ukpga/1977/42/section/4,statute,"Tenancy, Transfers, Rent and Eviction"
1061,Rent Act 1977,s.4(6),Dwelling-houses above certain rateable values,"(6) If any question arises in any proceedings whether a tenancy is precluded from being a protected tenancy by subsection (4) above, the tenancy shall be deemed to be a protected tenancy unless the contrary is shown.",https://www.legislation.gov.uk/ukpga/1977/42/section/4,statute,"Tenancy, Transfers, Rent and Eviction"
1062,Rent Act 1977,s.4(7),Dwelling-houses above certain rateable values,(7) The Secretary of State may by order replace the amount referred to in subsection (4) above by any amount specified in the order; and such an order shall be made by statutory instrument which shall be subject to annulment in pursuance of a resolution of either House of Parliament.,https://www.legislation.gov.uk/ukpga/1977/42/section/4,statute,"Tenancy, Transfers, Rent and Eviction"
1063,Rent Act 1977,s.5(1),Tenancies at low rents,(1) A tenancy which was entered into before 1st April 1990 or (where the dwelling-house under the tenancy had a rateable value on 31st March 1990) is entered into on or after 1st April 1990 in pursuance of a contract made before that date is not a protected tenancy if under the tenancy either no rent is payable or the rent payable is less than two-thirds of the rateable value which is or was the rateable value of the dwelling-house on the appropriate day.,https://www.legislation.gov.uk/ukpga/1977/42/section/5,statute,"Tenancy, Transfers, Rent and Eviction"
1064,Rent Act 1977,s.5(2),Tenancies at low rents,"(2) WhereÃ¢â¬â   (a) the appropriate day in relation to a dwelling-house fell before 22nd March 1973, and   (b) the dwelling-house had on the appropriate day a rateable value exceeding, if it is in Greater London, ÃÂ£400 or, if it is elsewhere, ÃÂ£200, subsection (1) above shall apply in relation to the dwelling-house as if the reference to the appropriate day were a reference to 22nd March 1973.",https://www.legislation.gov.uk/ukpga/1977/42/section/5,statute,"Tenancy, Transfers, Rent and Eviction"
1065,Rent Act 1977,s.5(2A),Tenancies at low rents,"(2A) A tenancy is not a protected tenancy ifÃ¢â¬â   (a) it is entered into on or after 1st April 1990 (otherwise than, where the dwelling-house under the tenancy had a rateable value on 31st March 1990, in pursuance of a contract made before 1st April 1990), and   (b) under the tenancy for the time being either no rent is payable or the rent is payable at a rate of, if the dwelling-house is in Greater London, ÃÂ£1,000 or less a year, and, if the dwelling-house is elsewhere, ÃÂ£250 or less a year.",https://www.legislation.gov.uk/ukpga/1977/42/section/5,statute,"Tenancy, Transfers, Rent and Eviction"
1066,Rent Act 1977,s.5(2B),Tenancies at low rents,(2B) Subsection (7) of section 4 above shall apply to any amount referred to in subsection (2A) above as it applies to the amount referred to in subsection (4) of that section.,https://www.legislation.gov.uk/ukpga/1977/42/section/5,statute,"Tenancy, Transfers, Rent and Eviction"
1067,Rent Act 1977,s.5(3),Tenancies at low rents,(3) In this Act a tenancy falling within subsection (1) above is referred to as a Ã¢â¬Åtenancy at a low rentÃ¢â¬Â.,https://www.legislation.gov.uk/ukpga/1977/42/section/5,statute,"Tenancy, Transfers, Rent and Eviction"
1068,Rent Act 1977,s.5(4),Tenancies at low rents,"(4) In determining whether a long tenancy is a tenancy at a low rent, there shall be disregarded such part (if any) of the sums payable by the tenant as is expressed (in whatever terms) to be payable in respect of rates, council tax, services, repairs, maintenance, or insurance, unless it could not have been regarded by the parties as a part so payable.",https://www.legislation.gov.uk/ukpga/1977/42/section/5,statute,"Tenancy, Transfers, Rent and Eviction"
1069,Rent Act 1977,s.5(5),Tenancies at low rents,"(5) In subsection (4) above ""long tenancy"" means a tenancy granted for a term certain exceeding 21 years, other than a tenancy which is, or may become, terminable before the end of that term by notice given to the tenant.",https://www.legislation.gov.uk/ukpga/1977/42/section/5,statute,"Tenancy, Transfers, Rent and Eviction"
1070,Rent Act 1977,s.5A(1),Certain shared ownership leases,"(1) A tenancy is not a protected tenancy if it is a qualifying shared ownership lease, that isÃ¢â¬â   (a) a lease granted in pursuance of the right to be granted a shared ownership lease under Part V of the Housing Act 1985, or   (b) a lease granted by a housing association and which complies with the conditions set out in subsection (2) below.",https://www.legislation.gov.uk/ukpga/1977/42/section/5A,statute,"Tenancy, Transfers, Rent and Eviction"
1071,Rent Act 1977,s.5A(2)(a),Certain shared ownership leases,(2)(a) was granted for a term of 99 years or more and is not (and cannot become) terminable except in pursuance of a provision for re-entry or forfeiture;,https://www.legislation.gov.uk/ukpga/1977/42/section/5A,statute,"Tenancy, Transfers, Rent and Eviction"
1072,Rent Act 1977,s.5A(2)(b),Certain shared ownership leases,"(2)(b) was granted at a premium, calculated by reference to the value of the dwelling-house or the cost of providing it, of not less than 25 per cent, or such other percentage as may be prescribed, of the figure by reference to which it was calculated;",https://www.legislation.gov.uk/ukpga/1977/42/section/5A,statute,"Tenancy, Transfers, Rent and Eviction"
1073,Rent Act 1977,s.5A(2)(c),Certain shared ownership leases,(2)(c) provides for the tenant to acquire additional shares in the dwelling-house on terms specified in the lease and complying with such requirements as may be prescribed;,https://www.legislation.gov.uk/ukpga/1977/42/section/5A,statute,"Tenancy, Transfers, Rent and Eviction"
1074,Rent Act 1977,s.5A(2)(d),Certain shared ownership leases,"(2)(d) does not restrict the tenantÃ¢â¬â¢s powers to assign, mortgage or charge his interest in the dwelling-house;",https://www.legislation.gov.uk/ukpga/1977/42/section/5A,statute,"Tenancy, Transfers, Rent and Eviction"
1075,Rent Act 1977,s.5A(2)(e),Certain shared ownership leases,"(2)(e) if it enables the landlord to require payment for outstanding shares in the dwelling-house, does so only in such circumstances as may be prescribed;",https://www.legislation.gov.uk/ukpga/1977/42/section/5A,statute,"Tenancy, Transfers, Rent and Eviction"
1076,Rent Act 1977,s.5A(2)(f),Certain shared ownership leases,"(2)(f) provides, in the case of a house, for the tenant to acquire the landlordÃ¢â¬â¢s interest on terms specified in the lease and complying with such requirements as may be prescribed;",https://www.legislation.gov.uk/ukpga/1977/42/section/5A,statute,"Tenancy, Transfers, Rent and Eviction"
1077,Rent Act 1977,s.5A(2)(g),Certain shared ownership leases,(2)(g) states the landlordÃ¢â¬â¢s opinion that by virtue of this section the lease is excluded from the operation of this Act.,https://www.legislation.gov.uk/ukpga/1977/42/section/5A,statute,"Tenancy, Transfers, Rent and Eviction"
1078,Rent Act 1977,s.5A(3),Certain shared ownership leases,(3) The Secretary of State may by regulations prescribe anything requiring to be prescribed for the purposes of subsection (2) above.,https://www.legislation.gov.uk/ukpga/1977/42/section/5A,statute,"Tenancy, Transfers, Rent and Eviction"
1079,Rent Act 1977,s.5A(4)(a),Certain shared ownership leases,"(4)(a) make different provision for different cases or descriptions of case, including different provision for different areas, and",https://www.legislation.gov.uk/ukpga/1977/42/section/5A,statute,"Tenancy, Transfers, Rent and Eviction"
1080,Rent Act 1977,s.5A(4)(b),Certain shared ownership leases,"(4)(b) contain such incidental, supplementary or transitional provisions as the Secretary of State considers appropriate, and shall be made by statutory instrument which shall be subject to annulment in pursuance of a resolution of either House of Parliament.",https://www.legislation.gov.uk/ukpga/1977/42/section/5A,statute,"Tenancy, Transfers, Rent and Eviction"
1081,Rent Act 1977,s.5A(5),Certain shared ownership leases,"(5) In any proceedings the court may, if of opinion that it is just and equitable to do so, treat a lease as a qualifying shared ownership lease notwithstanding that the condition specified in subsection (2)(g) above is not satisfied.",https://www.legislation.gov.uk/ukpga/1977/42/section/5A,statute,"Tenancy, Transfers, Rent and Eviction"
1082,Rent Act 1977,s.5A(6),Certain shared ownership leases,"(6) In this sectionÃ¢â¬â   Ã¢â¬ÅhouseÃ¢â¬Â has the same meaning as in Part I of the Leasehold Reform Act 1967;   Ã¢â¬Åhousing associationÃ¢â¬Â has the same meaning as in the Housing Associations Act 1985; and   Ã¢â¬ÅleaseÃ¢â¬Â includes an agreement for a lease, and references to the grant of a lease shall be construed accordingly.",https://www.legislation.gov.uk/ukpga/1977/42/section/5A,statute,"Tenancy, Transfers, Rent and Eviction"
1083,Rent Act 1977,s.6(1),Dwelling-houses let with other land,"(1) Subject to section 26 of this Act, a tenancy is not a protected tenancy if the dwelling-house which is subject to the tenancy is let together with land other than the site of the dwelling-house.",https://www.legislation.gov.uk/ukpga/1977/42/section/6,statute,"Tenancy, Transfers, Rent and Eviction"
1084,Rent Act 1977,s.7(1),Payments for board or attendance,(1) A tenancy is not a protected tenancy if under the tenancy the dwelling-house is bona fide let at a rent which includes payments in respect of board or attendance.,https://www.legislation.gov.uk/ukpga/1977/42/section/7,statute,"Tenancy, Transfers, Rent and Eviction"
1085,Rent Act 1977,s.7(2),Payments for board or attendance,"(2) For the purposes of subsection (1) above, a dwelling-house shall not be taken to be bona fide let at a rent which includes payments in respect of attendance unless the amount of rent which is fairly attributable to attendance, having regard to the value of the attendance to the tenant, forms a substantial part of the whole rent.",https://www.legislation.gov.uk/ukpga/1977/42/section/7,statute,"Tenancy, Transfers, Rent and Eviction"
1086,Rent Act 1977,s.8(1),Lettings to students,"(1) A tenancy is not a protected tenancy if it is granted to a person who is pursuing, or intends to pursue, a course of study provided by a specified educational institution and is so granted either by that institution or by another specified institution or body of persons.",https://www.legislation.gov.uk/ukpga/1977/42/section/8,statute,"Tenancy, Transfers, Rent and Eviction"
1087,Rent Act 1977,s.8(2),Lettings to students,"(2) In subsection (1) above Ã¢â¬ÅspecifiedÃ¢â¬Â means specified, or of a class specified, for the purposes of this section by regulations made by the Secretary of State by statutory instrument.",https://www.legislation.gov.uk/ukpga/1977/42/section/8,statute,"Tenancy, Transfers, Rent and Eviction"
1088,Rent Act 1977,s.8(3),Lettings to students,(3) A statutory instrument containing any such regulations shall be subject to annulment in pursuance of a resolution of either House of Parliament.,https://www.legislation.gov.uk/ukpga/1977/42/section/8,statute,"Tenancy, Transfers, Rent and Eviction"
1089,Rent Act 1977,s.9(1),Holiday lettings,(1) A tenancy is not a protected tenancy if the purpose of the tenancy is to confer on the tenant the right to occupy the dwelling-house for a holiday.,https://www.legislation.gov.uk/ukpga/1977/42/section/9,statute,"Tenancy, Transfers, Rent and Eviction"
1090,Rent Act 1977,s.10(1)(a),Agricultural holdings etc.,(1)(a) the dwellingÃ¢â¬âhouse is comprised in an agricultural holding and is occupied by the person responsible for the control (whether as tenant or as servant or agent of the tenant) of the farming of the holding;,https://www.legislation.gov.uk/ukpga/1977/42/section/10,statute,"Tenancy, Transfers, Rent and Eviction"
1091,Rent Act 1977,s.10(1)(b),Agricultural holdings etc.,(1)(b) the dwellingÃ¢â¬âhouse is comprised in the holding held under a farm business tenancy and is occupied by the person responsible for the control (whether as tenant or as servant or agent of the tenant) of the management of the holding.,https://www.legislation.gov.uk/ukpga/1977/42/section/10,statute,"Tenancy, Transfers, Rent and Eviction"
1092,Rent Act 1977,s.10(2),Agricultural holdings etc.,"(2) In subsection (1) aboveÃ¢â¬â   Ã¢â¬Åagricultural holdingÃ¢â¬Â means any agricultural holding within the meaning of the Agricultural Holdings Act 1986 held under a tenancy in relation to which that Act applies, and   Ã¢â¬Åfarm business tenancyÃ¢â¬Â, and Ã¢â¬ÅholdingÃ¢â¬Â in relation to such a tenancy, have the same meaning as in the Agricultural Tenancies Act 1995.",https://www.legislation.gov.uk/ukpga/1977/42/section/10,statute,"Tenancy, Transfers, Rent and Eviction"
1093,Rent Act 1977,s.11(1),Licensed premises,"(1) A tenancy of a dwelling-house which consists of or comprises premises which, by virtue of a premises licence under the Licensing Act 2003, may be used for the supply of alcohol (within the meaning of section 14 of that Act) for consumption on the premises shall not be a protected tenancy, nor shall such a dwelling-house be the subject of a statutory tenancy.",https://www.legislation.gov.uk/ukpga/1977/42/section/11,statute,"Tenancy, Transfers, Rent and Eviction"
1094,Rent Act 1977,s.12(1)(a),Resident landlords,"(1)(a) the dwelling-house forms part only of a building and, except in a case where the dwelling-house also forms part of a flat, the building is not a purpose-built block of flats;",https://www.legislation.gov.uk/ukpga/1977/42/section/12,statute,"Tenancy, Transfers, Rent and Eviction"
1095,Rent Act 1977,s.12(1)(b),Resident landlords,"(1)(b) the tenancy was granted by a person who, at the time when he granted it, occupied as his residence another dwelling-house whichÃ¢â¬â   (i) in the case mentioned in paragraph (a) above, also forms part of the flat; or   (ii) in any other case, also forms part of the building;",https://www.legislation.gov.uk/ukpga/1977/42/section/12,statute,"Tenancy, Transfers, Rent and Eviction"
1096,Rent Act 1977,s.12(1)(c)(i),Resident landlords,"(1)(c) subject to paragraph 1 of Schedule 2 to this Act, at all times since the tenancy was granted the interest of the landlord under the tenancy has belonged to a person who, at the time he owned that interest, occupied as his residence another dwelling-house whichÃ¢â¬â   (i) in the case mentioned in paragraph (a) above, also formed part of the flat;",https://www.legislation.gov.uk/ukpga/1977/42/section/12,statute,"Tenancy, Transfers, Rent and Eviction"
1097,Rent Act 1977,s.12(1)(c)(ii),Resident landlords,"(1)(c) subject to paragraph 1 of Schedule 2 to this Act, ... whichÃ¢â¬â   (ii) in any other case, also formed part of the building.",https://www.legislation.gov.uk/ukpga/1977/42/section/12,statute,"Tenancy, Transfers, Rent and Eviction"
1098,Rent Act 1977,s.12(2),Resident landlords,"(2) This section does not apply to a tenancy of a dwelling-house which forms part of a building if the tenancy is granted to a person who, immediately before it was granted, was a protected or statutory tenant of that dwelling-house or of any other dwelling-house in that building.",https://www.legislation.gov.uk/ukpga/1977/42/section/12,statute,"Tenancy, Transfers, Rent and Eviction"
1099,Rent Act 1977,s.12(3),Resident landlords,"(3) For the purposes of subsection (2) above, a tenancy shall be treated as being for a term of years certain notwithstanding that it is liable to determination by re-entry or on the happening of any event other than the giving of notice by the landlord to determine the term.",https://www.legislation.gov.uk/ukpga/1977/42/section/12,statute,"Tenancy, Transfers, Rent and Eviction"
1100,Rent Act 1977,s.12(4),Resident landlords,(4) Schedule 2 to this Act shall have effect for the purpose of supplementing this section.,https://www.legislation.gov.uk/ukpga/1977/42/section/12,statute,"Tenancy, Transfers, Rent and Eviction"
1101,Rent Act 1977,s.13(1)(a),LandlordÃ¢â¬â¢s interest belonging to Crown,(1)(a) A tenancy shall not be a protected tenancy at any time when the interest of the landlord under that tenancy belongs to Her Majesty in right of the Crown or to a government department or is held in trust for Her Majesty for the purposes of a government department;,https://www.legislation.gov.uk/ukpga/1977/42/section/13,statute,"Tenancy, Transfers, Rent and Eviction"
1102,Rent Act 1977,s.13(1)(b),LandlordÃ¢â¬â¢s interest belonging to Crown,(1)(b) a person shall not at any time be a statutory tenant of a dwelling-house if the interest of his immediate landlord would at that time belong or be held as mentioned in paragraph (a) above.,https://www.legislation.gov.uk/ukpga/1977/42/section/13,statute,"Tenancy, Transfers, Rent and Eviction"
